:END_ID(Company),annDate:date,holderFullname:string,holdRatio:double,:START_ID(Holder),:TYPE
603025.SH,2020-10-27,爱慕股份有限公司,0.38,1608,hold_stock
603025.SH,2020-10-27,费明硕,0.25,1609,hold_stock
603025.SH,2020-10-27,北京一轻控股有限责任公司,32.5,1610,hold_stock
603025.SH,2020-10-27,郑建军,13.06,1611,hold_stock
603025.SH,2020-10-27,吴海宏,10.82,1612,hold_stock
603025.SH,2020-10-27,孙雪理,8.61,1613,hold_stock
603025.SH,2020-10-27,谭庆,8.61,1614,hold_stock
603025.SH,2020-10-27,香港中央结算有限公司(陆股通),0.69,64,hold_stock
603025.SH,2020-10-27,张永恒,0.41,1615,hold_stock
603636.SH,2020-10-24,何志东,0.27,1616,hold_stock
603636.SH,2020-10-24,刘元霞,0.27,1617,hold_stock
603636.SH,2020-10-24,MORGAN STANLEY & CO. INTERNATIONAL PLC.,0.42,1618,hold_stock
603636.SH,2020-10-24,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,0.73,192,hold_stock
603636.SH,2020-10-24,南威软件股份有限公司回购专用证券账户,0.86,1619,hold_stock
603636.SH,2020-10-24,刘妍婧,0.91,1620,hold_stock
603636.SH,2020-10-24,刘志强,2.88,1621,hold_stock
603636.SH,2020-10-24,上海云鑫创业投资有限公司,5.06,1622,hold_stock
603636.SH,2020-10-24,中电科投资控股有限公司,5.06,1427,hold_stock
603636.SH,2020-10-24,吴志雄,40.48,1623,hold_stock
000021.SZ,2020-10-30,熊文力,0.25,1624,hold_stock
000021.SZ,2020-10-30,中国电子信息产业集团有限公司,36.61,1412,hold_stock
000021.SZ,2020-10-30,博旭(香港)有限公司,7.25,1625,hold_stock
000021.SZ,2020-10-30,翁仁源,3.4,1626,hold_stock
000021.SZ,2020-10-30,香港中央结算有限公司(陆股通),1.96,64,hold_stock
000021.SZ,2020-10-30,深圳前海万通融资租赁有限公司,0.41,1627,hold_stock
000021.SZ,2020-10-30,罗永民,0.39,1628,hold_stock
000021.SZ,2020-10-30,宁波达蓬资产管理中心(有限合伙)-达蓬秦岭1号私募证券投资基金,0.28,1629,hold_stock
000021.SZ,2020-10-30,中央汇金资产管理有限责任公司,0.27,43,hold_stock
000021.SZ,2020-10-30,李伟,0.26,1630,hold_stock
000032.SZ,2020-10-29,香港中央结算有限公司(陆股通),0.3,64,hold_stock
000032.SZ,2020-10-29,中国中电国际信息服务有限公司,49.04,1631,hold_stock
000032.SZ,2020-10-29,中国电子进出口有限公司,9.29,1632,hold_stock
000032.SZ,2020-10-29,深圳市龙岗区城市建设投资集团有限公司,2.73,1633,hold_stock
000032.SZ,2020-10-29,吴安,1.94,1634,hold_stock
000032.SZ,2020-10-29,中电金投控股有限公司,0.99,1635,hold_stock
000032.SZ,2020-10-29,焦红遇,0.51,1636,hold_stock
000032.SZ,2020-10-29,陈铿帆,0.47,1637,hold_stock
000032.SZ,2020-10-29,刘少帅,0.35,1638,hold_stock
000032.SZ,2020-10-29,陈少忠,0.34,1639,hold_stock
000035.SZ,2020-10-31,严圣军,3.72,1640,hold_stock
000035.SZ,2020-10-31,南通乾创投资有限公司,16.2,1641,hold_stock
000035.SZ,2020-10-31,中节能华禹基金管理有限公司-中节能华禹(镇江)绿色产业并购投资基金(有限合伙),8.37,1642,hold_stock
000035.SZ,2020-10-31,宁波梅山保税港区昊宇龙翔股权投资中心(有限合伙),3.96,1643,hold_stock
000035.SZ,2020-10-31,中国平安人寿保险股份有限公司-分红-个险分红,3.82,154,hold_stock
000035.SZ,2020-10-31,国新国控(杭州)投资管理有限公司-国新国同(浙江)投资基金合伙企业(有限合伙),3.3,1644,hold_stock
000035.SZ,2020-10-31,南通坤德投资有限公司,2.99,1645,hold_stock
000035.SZ,2020-10-31,北京奋信投资管理有限公司-嘉兴合晟投资合伙企业(有限合伙),2.75,1646,hold_stock
000035.SZ,2020-10-31,上海中平国瑀并购股权投资基金合伙企业(有限合伙),2.65,1647,hold_stock
000035.SZ,2020-10-31,上海信银海丝投资管理有限公司-珠海市信生永汇投资合伙企业(有限合伙),2.08,1648,hold_stock
000063.SZ,2020-10-29,广东恒健资产管理有限公司-广东恒会股权投资基金(有限合伙),0.93,1649,hold_stock
000063.SZ,2020-10-29,中兴新通讯有限公司,22.44,1650,hold_stock
000063.SZ,2020-10-29,香港中央结算(代理人)有限公司,16.31,64,hold_stock
000063.SZ,2020-10-29,香港中央结算有限公司(陆股通),1.45,64,hold_stock
000063.SZ,2020-10-29,中央汇金资产管理有限责任公司,1.14,43,hold_stock
000063.SZ,2020-10-29,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,0.99,605,hold_stock
000063.SZ,2020-10-29,深圳市汇通融信投资有限公司,0.93,1651,hold_stock
000063.SZ,2020-10-29,南京市新创兴咨询管理合伙企业(有限合伙),0.93,1652,hold_stock
000063.SZ,2020-10-29,新华人寿保险股份有限公司-新传统产品2,0.93,881,hold_stock
000063.SZ,2020-10-29,深圳市投控资本有限公司-深圳投控共赢股权投资基金合伙企业(有限合伙),0.93,1653,hold_stock
000066.SZ,2020-10-31,葛贵兰,0.51,1654,hold_stock
000066.SZ,2020-10-31,王萍,0.53,1655,hold_stock
000066.SZ,2020-10-31,中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金,0.54,192,hold_stock
000066.SZ,2020-10-31,孙伟,0.61,134,hold_stock
000066.SZ,2020-10-31,徐建东,0.61,1656,hold_stock
000066.SZ,2020-10-31,中电金投控股有限公司,0.67,1635,hold_stock
000066.SZ,2020-10-31,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,0.91,192,hold_stock
000066.SZ,2020-10-31,中国电子有限公司,0.92,1411,hold_stock
000066.SZ,2020-10-31,香港中央结算有限公司(陆股通),1.54,64,hold_stock
000066.SZ,2020-10-31,中国电子信息产业集团有限公司,40.59,1412,hold_stock
000070.SZ,2020-10-29,香港中央结算有限公司(陆股通),0.57,64,hold_stock
000070.SZ,2020-10-29,王雨辰,0.6,1657,hold_stock
000070.SZ,2020-10-29,阴陶,0.62,1658,hold_stock
000070.SZ,2020-10-29,汉国三和有限公司,1.21,1659,hold_stock
000070.SZ,2020-10-29,戴荣,1.53,1660,hold_stock
000070.SZ,2020-10-29,陈传荣,1.69,1661,hold_stock
000070.SZ,2020-10-29,长城证券-兴业银行-长城特发智想1号集合资产管理计划,1.71,1662,hold_stock
000070.SZ,2020-10-29,五矿企荣有限公司,2.46,1663,hold_stock
000070.SZ,2020-10-29,深圳市特发集团有限公司,36.11,362,hold_stock
000070.SZ,2020-10-29,华夏基金管理有限公司-社保基金四二二组合,0.54,1664,hold_stock
000503.SZ,2020-10-30,林关羽,0.32,1665,hold_stock
000503.SZ,2020-10-30,马如仁,0.32,1666,hold_stock
000503.SZ,2020-10-30,王建林,0.37,1667,hold_stock
000503.SZ,2020-10-30,李晓飞,0.39,1668,hold_stock
000503.SZ,2020-10-30,香港中央结算有限公司(陆股通),0.41,64,hold_stock
000503.SZ,2020-10-30,袁国彬,0.55,1669,hold_stock
000503.SZ,2020-10-30,齐文,0.64,1670,hold_stock
000503.SZ,2020-10-30,徐功荣,0.7,884,hold_stock
000503.SZ,2020-10-30,姚向军,0.78,1671,hold_stock
000503.SZ,2020-10-30,中海恒实业发展有限公司,26.22,1672,hold_stock
000532.SZ,2020-10-24,林湘,0.21,1673,hold_stock
000532.SZ,2020-10-24,珠海华发实体产业投资控股有限公司,28.45,1674,hold_stock
000532.SZ,2020-10-24,珠海水务环境控股集团有限公司,11.57,1675,hold_stock
000532.SZ,2020-10-24,力合科创集团有限公司,9.16,1676,hold_stock
000532.SZ,2020-10-24,珠海市联基控股有限公司,0.64,1677,hold_stock
000532.SZ,2020-10-24,赖荣跃,0.48,1678,hold_stock
000532.SZ,2020-10-24,黄建国,0.41,1679,hold_stock
000532.SZ,2020-10-24,郑文强,0.34,1680,hold_stock
000532.SZ,2020-10-24,王毅,0.28,1681,hold_stock
000532.SZ,2020-10-24,姚永海,0.24,1682,hold_stock
000547.SZ,2020-10-26,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,1.05,192,hold_stock
000547.SZ,2020-10-26,中国航天科工集团有限公司,9.43,1312,hold_stock
000547.SZ,2020-10-26,中国航天科工防御技术研究院(中国长峰机电技术研究设计院),7.23,1683,hold_stock
000547.SZ,2020-10-26,南京康海航空航天产业投资合伙企业(有限合伙),3.86,1684,hold_stock
000547.SZ,2020-10-26,航天科工资产管理有限公司,3.7,1685,hold_stock
000547.SZ,2020-10-26,南京江北新区产业投资集团有限公司,3.31,1686,hold_stock
000547.SZ,2020-10-26,中国人民人寿保险股份有限公司-传统-普通保险产品,2.32,174,hold_stock
000547.SZ,2020-10-26,中国建设银行股份有限公司-易方达国防军工混合型证券投资基金,1.33,192,hold_stock
000547.SZ,2020-10-26,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,1.21,192,hold_stock
000547.SZ,2020-10-26,中国人民财产保险股份有限公司-传统-普通保险产品,1.11,45,hold_stock
000555.SZ,2020-10-31,吴冬华,0.83,1687,hold_stock
000555.SZ,2020-10-31,神州数码软件有限公司,40.14,1688,hold_stock
000555.SZ,2020-10-31,中新苏州工业园区创业投资有限公司,6.67,1689,hold_stock
000555.SZ,2020-10-31,昆山市申昌科技有限公司,5.12,1690,hold_stock
000555.SZ,2020-10-31,"Infinity I-China Investments(Israel),L.P.",1.35,1691,hold_stock
000555.SZ,2020-10-31,程艳云,0.88,1692,hold_stock
000555.SZ,2020-10-31,王宇飞,0.72,1693,hold_stock
000555.SZ,2020-10-31,香港中央结算有限公司(陆股通),0.64,64,hold_stock
000555.SZ,2020-10-31,UBS AG,0.43,774,hold_stock
000555.SZ,2020-10-31,贺胜龙,0.37,1694,hold_stock
000561.SZ,2020-10-29,王筱泉,0.26,1695,hold_stock
000561.SZ,2020-10-29,林雅莉,0.27,1696,hold_stock
000561.SZ,2020-10-29,交通银行股份有限公司-长信量化先锋混合型证券投资基金,0.28,880,hold_stock
000561.SZ,2020-10-29,中国工商银行股份有限公司-广发中证军工交易型开放式指数证券投资基金,0.28,241,hold_stock
000561.SZ,2020-10-29,中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金,0.46,192,hold_stock
000561.SZ,2020-10-29,中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金,0.65,192,hold_stock
000561.SZ,2020-10-29,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,0.65,192,hold_stock
000561.SZ,2020-10-29,何海潮,1.72,1697,hold_stock
000561.SZ,2020-10-29,陕西电子信息集团有限公司,12.74,1698,hold_stock
000561.SZ,2020-10-29,陕西烽火通信集团有限公司,41.69,1699,hold_stock
000586.SZ,2020-10-29,刘钰泽,0.39,1700,hold_stock
000586.SZ,2020-10-29,广州蕙富骐骥投资合伙企业(有限合伙),20.68,1701,hold_stock
000586.SZ,2020-10-29,北京鼎耘科技发展有限公司,14.1,1702,hold_stock
000586.SZ,2020-10-29,泉州市晟辉投资有限公司,5.0,1703,hold_stock
000586.SZ,2020-10-29,上海乐铮网络科技有限公司,2.82,1704,hold_stock
000586.SZ,2020-10-29,长飞光纤光缆股份有限公司,2.79,1705,hold_stock
000586.SZ,2020-10-29,金怡云,1.06,1706,hold_stock
000586.SZ,2020-10-29,韩学军,0.57,1707,hold_stock
000586.SZ,2020-10-29,周宇光,0.52,1369,hold_stock
000586.SZ,2020-10-29,代学荣,0.51,1708,hold_stock
000681.SZ,2020-10-30,吴玉瑞,12.01,1709,hold_stock
000681.SZ,2020-10-30,柴继军,4.96,1710,hold_stock
000681.SZ,2020-10-30,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,2.14,156,hold_stock
000681.SZ,2020-10-30,姜海林,2.07,1711,hold_stock
000681.SZ,2020-10-30,陈智华,1.9,1712,hold_stock
000681.SZ,2020-10-30,常州产业投资集团有限公司,1.84,1713,hold_stock
000681.SZ,2020-10-30,常州服装集团有限公司,1.45,1714,hold_stock
000681.SZ,2020-10-30,全国社保基金四一八组合,1.27,939,hold_stock
000681.SZ,2020-10-30,梁军,13.41,1715,hold_stock
000681.SZ,2020-10-30,廖道训,12.73,1716,hold_stock
000711.SZ,2020-10-30,乌力吉,5.65,1717,hold_stock
000711.SZ,2020-10-30,北京杨树蓝天投资中心(有限合伙),16.68,1718,hold_stock
000711.SZ,2020-10-30,殷晓东,11.12,1719,hold_stock
000711.SZ,2020-10-30,北京杨树嘉业投资中心(有限合伙),9.21,1720,hold_stock
000711.SZ,2020-10-30,京蓝控股有限公司,5.1,1721,hold_stock
000711.SZ,2020-10-30,半丁(厦门)资产管理合伙企业(有限合伙),4.7,1722,hold_stock
000711.SZ,2020-10-30,融通资本(固安)投资管理有限公司,2.93,1723,hold_stock
000711.SZ,2020-10-30,朗森汽车产业园开发有限公司,2.83,1724,hold_stock
000711.SZ,2020-10-30,天津北控工程管理咨询有限公司,2.21,1725,hold_stock
000711.SZ,2020-10-30,浙江浙商产融投资发展有限公司,1.46,1726,hold_stock
000787.SZ,2020-10-31,北信瑞丰基金-宁波银行-北信瑞丰基金泽清3号资产管理计划,0.44,173,hold_stock
000787.SZ,2020-10-31,永盛科技有限公司,45.13,1727,hold_stock
000787.SZ,2020-10-31,福州市汇同乐企业管理合伙企业(有限合伙),12.1,1728,hold_stock
000787.SZ,2020-10-31,福州市康同乐企业管理合伙企业(有限合伙),11.0,1729,hold_stock
000787.SZ,2020-10-31,凯荟有限公司,4.99,1730,hold_stock
000787.SZ,2020-10-31,四川大地实业集团有限公司,2.61,1731,hold_stock
000787.SZ,2020-10-31,南山集团资本投资有限公司,1.89,1732,hold_stock
000787.SZ,2020-10-31,深圳市前海恒兆亿基金管理有限公司-恒兆亿新三板基金1期,1.06,1733,hold_stock
000787.SZ,2020-10-31,福州仓山区康同家贸易有限公司,0.72,1734,hold_stock
000787.SZ,2020-10-31,宁波梅山保税港区领慧投资合伙企业(有限合伙),0.52,1735,hold_stock
000801.SZ,2020-10-31,绵阳市九华投资管理中心(有限合伙),0.67,1736,hold_stock
000801.SZ,2020-10-31,四川九洲电器集团有限责任公司,47.61,1737,hold_stock
000801.SZ,2020-10-31,杨捷,1.87,1738,hold_stock
000801.SZ,2020-10-31,四川富润志合投资有限责任公司,1.14,1739,hold_stock
000801.SZ,2020-10-31,华安未来资产-浦发银行-华安资产-浦发银行-东兴1号资产管理计划,1.01,506,hold_stock
000801.SZ,2020-10-31,招商财富-招商银行-安徽国资1号专项资产管理计划,1.0,1740,hold_stock
000801.SZ,2020-10-31,绵阳科技城发展投资(集团)有限公司,0.98,1741,hold_stock
000801.SZ,2020-10-31,四川九洲创业投资有限责任公司,0.91,1742,hold_stock
000801.SZ,2020-10-31,长城国融投资管理有限公司,0.48,1743,hold_stock
000801.SZ,2020-10-31,孙良才,0.41,1744,hold_stock
000836.SZ,2020-10-31,王晓茜,0.35,1745,hold_stock
000836.SZ,2020-10-31,徐智刚,0.35,1746,hold_stock
000836.SZ,2020-10-31,毛华锋,0.37,1747,hold_stock
000836.SZ,2020-10-31,陈坤,0.38,1748,hold_stock
000836.SZ,2020-10-31,杭州富通民安投资有限公司,0.41,1749,hold_stock
000836.SZ,2020-10-31,杭州富通国泰投资有限公司,0.42,1750,hold_stock
000836.SZ,2020-10-31,南华基金-浙商银行-南华基金鑫华1号资产管理计划,1.83,1751,hold_stock
000836.SZ,2020-10-31,汇安基金-浙商银行-汇安基金-湖畔1号资产管理计划,3.1,1085,hold_stock
000836.SZ,2020-10-31,天津鑫茂科技投资集团有限公司,7.22,1752,hold_stock
000836.SZ,2020-10-31,浙江富通科技集团有限公司,11.92,1753,hold_stock
000851.SZ,2020-10-30,叶军,0.44,1754,hold_stock
000851.SZ,2020-10-30,陈光南,0.41,1755,hold_stock
000851.SZ,2020-10-30,杨光,0.41,1509,hold_stock
000851.SZ,2020-10-30,大唐高新创业投资有限公司,0.45,1756,hold_stock
000851.SZ,2020-10-30,刘文涛,0.46,1757,hold_stock
000851.SZ,2020-10-30,张胜君,0.59,1758,hold_stock
000851.SZ,2020-10-30,南京庆亚贸易有限公司,0.85,1759,hold_stock
000851.SZ,2020-10-30,曾东卫,1.35,1760,hold_stock
000851.SZ,2020-10-30,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,1.78,605,hold_stock
000851.SZ,2020-10-30,电信科学技术研究院有限公司,12.81,1305,hold_stock
000892.SZ,2020-10-30,钟君艳,6.17,1761,hold_stock
000892.SZ,2020-10-30,深圳弘道天瑞投资有限责任公司,2.11,1762,hold_stock
000892.SZ,2020-10-30,包头市龙邦贸易有限责任公司,2.19,1763,hold_stock
000892.SZ,2020-10-30,北京青宥瑞禾文化传媒中心(有限合伙),2.34,1764,hold_stock
000892.SZ,2020-10-30,弘道天华(天津)资产管理合伙企业(有限合伙),2.34,1765,hold_stock
000892.SZ,2020-10-30,南京顺拓投资管理有限公司,3.64,1766,hold_stock
000892.SZ,2020-10-30,浙江欢瑞世纪文化艺术发展有限公司,5.01,1767,hold_stock
000892.SZ,2020-10-30,北京青宥仟和投资顾问有限公司,5.22,1768,hold_stock
000892.SZ,2020-10-30,欢瑞世纪(天津)资产管理合伙企业(有限合伙),5.91,1769,hold_stock
000892.SZ,2020-10-30,欢瑞联合(天津)资产管理合伙企业(有限合伙),10.87,1770,hold_stock
000938.SZ,2020-10-30,上海华信长安网络科技有限公司,0.8,1771,hold_stock
000938.SZ,2020-10-30,西藏紫光通信投资有限公司,52.13,1772,hold_stock
000938.SZ,2020-10-30,西藏林芝清创资产管理有限公司,3.24,1773,hold_stock
000938.SZ,2020-10-30,紫光股份有限公司-首期2号员工持股计划,3.2,1270,hold_stock
000938.SZ,2020-10-30,同方计算机有限公司,2.25,1774,hold_stock
000938.SZ,2020-10-30,香港中央结算有限公司(陆股通),2.04,64,hold_stock
000938.SZ,2020-10-30,北京国研天成投资管理有限公司,1.24,1775,hold_stock
000938.SZ,2020-10-30,中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金,0.91,605,hold_stock
000938.SZ,2020-10-30,全国社保基金一一零组合,0.83,143,hold_stock
000938.SZ,2020-10-30,紫光股份有限公司-首期1号员工持股计划,0.81,1270,hold_stock
000948.SZ,2020-10-23,上海境坦资产管理有限公司-境坦道生1号私募证券投资基金,0.3,1776,hold_stock
000948.SZ,2020-10-23,云南省工业投资控股集团有限责任公司,41.98,536,hold_stock
000948.SZ,2020-10-23,云南南天电子信息产业股份有限公司-第一期员工持股计划,2.16,1777,hold_stock
000948.SZ,2020-10-23,吉富创业投资股份有限公司,1.23,1778,hold_stock
000948.SZ,2020-10-23,严亚春,1.22,1779,hold_stock
000948.SZ,2020-10-23,上海境坦资产管理有限公司-境坦国鑫定增私募证券投资基金,1.22,1776,hold_stock
000948.SZ,2020-10-23,滕健,0.72,1780,hold_stock
000948.SZ,2020-10-23,南天电子信息产业集团公司,0.65,1781,hold_stock
000948.SZ,2020-10-23,中国证券金融股份有限公司,0.44,14,hold_stock
000948.SZ,2020-10-23,翁迎春,0.32,1782,hold_stock
000970.SZ,2020-10-27,张根昌,0.79,1783,hold_stock
000970.SZ,2020-10-27,中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金,0.89,192,hold_stock
000970.SZ,2020-10-27,香港中央结算有限公司(陆股通),0.93,64,hold_stock
000970.SZ,2020-10-27,宁波电子信息集团有限公司,1.02,1784,hold_stock
000970.SZ,2020-10-27,万忠波,1.19,1785,hold_stock
000970.SZ,2020-10-27,中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金,1.22,605,hold_stock
000970.SZ,2020-10-27,宁波联合集团股份有限公司,1.61,1786,hold_stock
000970.SZ,2020-10-27,TAIGENE METAL COMPANY L.L.C,3.78,1787,hold_stock
000970.SZ,2020-10-27,TRIDUS INTERNATIONAL INC,4.14,1788,hold_stock
000970.SZ,2020-10-27,北京三环控股有限公司,23.17,1789,hold_stock
000977.SZ,2020-10-31,信泰人寿保险股份有限公司-分红产品,0.2,295,hold_stock
000977.SZ,2020-10-31,招商银行股份有限公司-华夏成长精选6个月定期开放混合型发起式证券投资基金,0.21,941,hold_stock
000977.SZ,2020-10-31,中国工商银行股份有限公司-易方达中证人工智能主题交易型开放式指数证券投资基金,0.24,241,hold_stock
000977.SZ,2020-10-31,中国工商银行股份有限公司-华宝中证科技龙头交易型开放式指数证券投资基金,0.27,241,hold_stock
000977.SZ,2020-10-31,招商银行股份有限公司-鹏华价值成长混合型证券投资基金,0.31,941,hold_stock
000977.SZ,2020-10-31,大家资产-工商银行-大家资产-蓝筹精选5号集合资产管理产品,0.36,1790,hold_stock
000977.SZ,2020-10-31,浪潮软件科技有限公司,0.4,1531,hold_stock
000977.SZ,2020-10-31,郭晓民,0.64,1582,hold_stock
000977.SZ,2020-10-31,香港中央结算有限公司(陆股通),2.58,64,hold_stock
000977.SZ,2020-10-31,浪潮集团有限公司,36.12,1791,hold_stock
000997.SZ,2020-10-29,中国人寿保险(集团)公司-传统-普通保险产品,0.45,1246,hold_stock
000997.SZ,2020-10-29,中国证券金融股份有限公司,0.65,14,hold_stock
000997.SZ,2020-10-29,东兴证券-民生银行-东兴信鑫3号集合资产管理计划,0.68,1792,hold_stock
000997.SZ,2020-10-29,福建省创新电子信息产业投资发展有限公司,0.78,1793,hold_stock
000997.SZ,2020-10-29,中车金证投资有限公司,0.88,1401,hold_stock
000997.SZ,2020-10-29,李萍,0.88,1794,hold_stock
000997.SZ,2020-10-29,香港中央结算有限公司(陆股通),1.44,64,hold_stock
000997.SZ,2020-10-29,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,2.63,298,hold_stock
000997.SZ,2020-10-29,中央汇金资产管理有限责任公司,2.72,43,hold_stock
000997.SZ,2020-10-29,新大陆科技集团有限公司,29.37,1795,hold_stock
002017.SZ,2020-10-24,楼东芳,0.32,1796,hold_stock
002017.SZ,2020-10-24,普天东方通信集团有限公司,29.38,1554,hold_stock
002017.SZ,2020-10-24,珠海普天和平电信工业有限公司,14.83,1797,hold_stock
002017.SZ,2020-10-24,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.19,605,hold_stock
002017.SZ,2020-10-24,中央汇金资产管理有限责任公司,0.89,43,hold_stock
002017.SZ,2020-10-24,李明涛,0.46,1798,hold_stock
002017.SZ,2020-10-24,王晓文,0.34,1799,hold_stock
002017.SZ,2020-10-24,蒋爱东,0.28,1800,hold_stock
002017.SZ,2020-10-24,蒋日荣,0.21,1801,hold_stock
002017.SZ,2020-10-24,林峰,0.21,1802,hold_stock
002027.SZ,2020-10-23,中金公司-阿里网络-祥瑞1号定向资产管理计划,0.75,1803,hold_stock
002027.SZ,2020-10-23,全国社保基金四一六组合,0.71,939,hold_stock
002027.SZ,2020-10-23,泰康人寿保险有限责任公司-投连-创新动力,0.78,559,hold_stock
002027.SZ,2020-10-23,中国工商银行股份有限公司-富国创新科技混合型证券投资基金,0.82,241,hold_stock
002027.SZ,2020-10-23,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金,0.89,941,hold_stock
002027.SZ,2020-10-23,Giovanna Investment Hong Kong Limited,1.03,1804,hold_stock
002027.SZ,2020-10-23,Gio2 Hong Kong Holdings Limited,1.68,1805,hold_stock
002027.SZ,2020-10-23,阿里巴巴(中国)网络技术有限公司,5.28,1806,hold_stock
002027.SZ,2020-10-23,香港中央结算有限公司(陆股通),9.97,64,hold_stock
002027.SZ,2020-10-23,Media Management Hong Kong Limited,23.34,1807,hold_stock
002052.SZ,2020-10-30,袁明,16.5,1808,hold_stock
002052.SZ,2020-10-30,华夏人寿保险股份有限公司-万能保险产品,9.16,33,hold_stock
002052.SZ,2020-10-30,张维仰,4.19,1809,hold_stock
002052.SZ,2020-10-30,杨成社,1.95,1810,hold_stock
002052.SZ,2020-10-30,平安基金-平安银行-深圳平安大华汇通财富管理有限公司,1.5,1408,hold_stock
002052.SZ,2020-10-30,杨忠义,1.47,1811,hold_stock
002052.SZ,2020-10-30,杨俊敏,0.91,1812,hold_stock
002052.SZ,2020-10-30,华夏人寿保险股份有限公司-分红-个险分红,0.84,33,hold_stock
002052.SZ,2020-10-30,孙建成,0.76,1813,hold_stock
002052.SZ,2020-10-30,邓海燕,0.52,1814,hold_stock
002063.SZ,2020-10-28,黄建元,0.68,1815,hold_stock
002063.SZ,2020-10-28,国网电子商务有限公司,10.64,1816,hold_stock
002063.SZ,2020-10-28,陈利浩,9.96,1817,hold_stock
002063.SZ,2020-10-28,国电电力发展股份有限公司,6.21,1818,hold_stock
002063.SZ,2020-10-28,中国证券金融股份有限公司,2.19,14,hold_stock
002063.SZ,2020-10-28,香港中央结算有限公司(陆股通),2.07,64,hold_stock
002063.SZ,2020-10-28,中央汇金资产管理有限责任公司,1.26,43,hold_stock
002063.SZ,2020-10-28,全国社保基金六零四组合,0.87,469,hold_stock
002063.SZ,2020-10-28,日照钢铁有限公司,0.74,1819,hold_stock
002063.SZ,2020-10-28,赖汉宣,0.7,1820,hold_stock
002065.SZ,2020-10-28,薛向东,12.35,1821,hold_stock
002065.SZ,2020-10-28,北京东华诚信电脑科技发展有限公司,20.41,1822,hold_stock
002065.SZ,2020-10-28,腾讯科技(上海)有限公司,5.04,1823,hold_stock
002065.SZ,2020-10-28,北京东华诚信投资管理中心(有限合伙),4.4,1824,hold_stock
002065.SZ,2020-10-28,中国证券金融股份有限公司,2.14,14,hold_stock
002065.SZ,2020-10-28,香港中央结算有限公司(陆股通),1.63,64,hold_stock
002065.SZ,2020-10-28,东华软件股份公司-第一期员工持股计划,0.85,1825,hold_stock
002065.SZ,2020-10-28,中央汇金资产管理有限责任公司,0.73,43,hold_stock
002065.SZ,2020-10-28,柏红,0.54,1826,hold_stock
002065.SZ,2020-10-28,张建华,0.36,1827,hold_stock
002073.SZ,2020-10-29,袁仲雪,15.56,1828,hold_stock
002073.SZ,2020-10-29,嘉实基金-农业银行-嘉实中证金融资产管理计划,1.26,831,hold_stock
002073.SZ,2020-10-29,大成基金-农业银行-大成中证金融资产管理计划,1.26,1829,hold_stock
002073.SZ,2020-10-29,博时基金-农业银行-博时中证金融资产管理计划,1.26,1307,hold_stock
002073.SZ,2020-10-29,中欧基金-农业银行-中欧中证金融资产管理计划,1.26,1830,hold_stock
002073.SZ,2020-10-29,南方基金-农业银行-南方中证金融资产管理计划,1.26,1831,hold_stock
002073.SZ,2020-10-29,红土创新基金-银河证券-深圳市创新投资集团有限公司,1.47,797,hold_stock
002073.SZ,2020-10-29,青岛高等学校技术装备服务总部,2.24,1832,hold_stock
002073.SZ,2020-10-29,软控股份有限公司-第一期员工持股计划,2.93,1833,hold_stock
002073.SZ,2020-10-29,中央汇金资产管理有限责任公司,3.9,43,hold_stock
002089.SZ,2020-10-29,马崇基,0.43,1834,hold_stock
002089.SZ,2020-10-29,张亦斌,18.05,1835,hold_stock
002089.SZ,2020-10-29,马玲芝,16.46,1836,hold_stock
002089.SZ,2020-10-29,苏州工业园区民营工业区发展有限公司,1.58,1837,hold_stock
002089.SZ,2020-10-29,天津中程汇通企业管理中心(有限合伙),1.49,1838,hold_stock
002089.SZ,2020-10-29,黄文忠,0.86,1839,hold_stock
002089.SZ,2020-10-29,天津丰瑞恒盛投资管理有限公司,0.62,1840,hold_stock
002089.SZ,2020-10-29,陕西省国际信托股份有限公司-陕国投·祥瑞5号结构化证券投资集合资金信托计划,0.58,665,hold_stock
002089.SZ,2020-10-29,易思博网络系统(深圳)有限公司,0.47,1841,hold_stock
002089.SZ,2020-10-29,柏斯荣,0.41,1842,hold_stock
002090.SZ,2020-10-28,朱华明,0.76,1843,hold_stock
