name,holderId:ID(Holder),:LABEL
孙征,7416,Holder
国购产业控股,7417,Holder
安徽宁国农业生产资料,7418,Holder
金国清,7419,Holder
刘迎,7420,Holder
梁荣,7421,Holder
汤耀光,7422,Holder
郑义权,7423,Holder
黄卫国,7424,Holder
宋睿,7425,Holder
牟嘉云,7426,Holder
兴银基金,7427,Holder
周福海,7428,Holder
周吉,7429,Holder
于丽芬,7430,Holder
项洪伟,7431,Holder
无锡金投领航产业升级并购投资企业,7432,Holder
湖北国有资本运营,7433,Holder
汤惠亮,7434,Holder
邓滨锋,7435,Holder
商晓飞,7436,Holder
商晓波,7437,Holder
邓烨芳,7438,Holder
商晓红,7439,Holder
成都兴城投资,7440,Holder
吴延炜,7441,Holder
刘忠池,7442,Holder
宋伟民,7443,Holder
梁富华,7444,Holder
王锡良,7445,Holder
王亚凌,7446,Holder
王秀格,7447,Holder
王健,7448,Holder
杨远红,7449,Holder
梁丽玉,7450,Holder
广东硕德投资发展,7451,Holder
卢础其,7452,Holder
卢楚隆,7453,Holder
广东万和,7454,Holder
卢楚鹏,7455,Holder
叶远璋,7456,Holder
陈锦恩,7457,Holder
李翠媚,7458,Holder
中电网络通信,7459,Holder
广州通信研究所,7460,Holder
石家庄通信测控技术研究所,7461,Holder
深圳中科招商创业投资,7462,Holder
刘国力,7463,Holder
吴洁,7464,Holder
新余顺成咨询服务合伙企业,7465,Holder
韩真如,7466,Holder
韩方如,7467,Holder
韩汇如,7468,Holder
新余顺成投资合伙企业,7469,Holder
南京新联创业园管理,7470,Holder
胡敏,7471,Holder
何霞,7472,Holder
孙洁晓,7473,Holder
袁静,7474,Holder
郑海艳,7475,Holder
申永坤,7476,Holder
谢明,7477,Holder
童彪,7478,Holder
陆勇,7479,Holder
杨燕芳,7480,Holder
陶红华,7481,Holder
深圳金新农科技,7482,Holder
深圳众富盈邦投资管理中心,7483,Holder
舟山大成欣农股权投资合伙企业,7484,Holder
广州湾区金农投资合伙企业,7485,Holder
陈俊海,7486,Holder
蔡长兴,7487,Holder
祝恩福,7488,Holder
陈燕翡,7489,Holder
四川开元科技,7490,Holder
新疆信安股权投资合伙企业,7491,Holder
浩讯科技,7492,Holder
浙江四叶草资产管理,7493,Holder
谢漠良,7494,Holder
王耀方,7495,Holder
赵刚,7496,Holder
佟宪,7497,Holder
赵人谊,7498,Holder
蒋建平,7499,Holder
王轲,7500,Holder
周冠新,7501,Holder
邹少波,7502,Holder
刘蓉蓉,7503,Holder
红塔证券,7504,Holder
刘晓群,7505,Holder
黄宁,7506,Holder
梁桂忠,7507,Holder
梁桂秋,7508,Holder
梁桂添,7509,Holder
蒋杏英,7510,Holder
浙江凯辰投资管理,7511,Holder
山东招金,7512,Holder
宝鼎科技,7513,Holder
赵宏钊,7514,Holder
钱玉英,7515,Holder
赵连未,7516,Holder
刘晓仪,7517,Holder
祁锡明,7518,Holder
朱丽霞,7519,Holder
朱宝松,7520,Holder
东莞东新实业,7521,Holder
史建伟,7522,Holder
史娟华,7523,Holder
史维,7524,Holder
许维南,7525,Holder
华泰证券资管,7526,Holder
陈曦,7527,Holder
史建仲,7528,Holder
严献忠,7529,Holder
黄燕明,7530,Holder
黄松,7531,Holder
白明垠,7532,Holder
肖荣,7533,Holder
王毅刚,7534,Holder
丁建森,7535,Holder
张文灿,7536,Holder
史瑞祥,7537,Holder
张科,7538,Holder
王全,7539,Holder
杨飞跃,7540,Holder
李卫伟,7541,Holder
曾开天,7542,Holder
吴卫红,7543,Holder
吴卫东,7544,Holder
胡宇航,7545,Holder
吴绪顺,7546,Holder
芜湖三七互娱网络科技,7547,Holder
安徽辉隆投资,7548,Holder
解凤贤,7549,Holder
安徽辉隆农资回购专用证券账户,7550,Holder
解凤苗,7551,Holder
解凤祥,7552,Holder
张志达,7553,Holder
解佩玲,7554,Holder
李永东,7555,Holder
魏翔,7556,Holder
万和投资,7557,Holder
合肥华泰,7558,Holder
上海巨人投资管理,7559,Holder
弘毅创领,7560,Holder
上海中堇翊源投资咨询中心,7561,Holder
上海铼钸投资咨询中心,7562,Holder
上海鼎晖孚远股权投资合伙企业,7563,Holder
上海澎腾投资合伙企业,7564,Holder
上海腾澎投资合伙企业,7565,Holder
江苏亚威科技投资,7566,Holder
史万福,7567,Holder
马红菊,7568,Holder
曲洪普,7569,Holder
河南超赢投资,7570,Holder
任健,7571,Holder
陈衡礼,7572,Holder
上海徐家汇商城,7573,Holder
上海商投实业投资控股,7574,Holder
金国良,7575,Holder
上海汇鑫投资经营,7576,Holder
周黎明,7577,Holder
童光耀,7578,Holder
俞杏娟,7579,Holder
余秋雨,7580,Holder
刘德,7581,Holder
白骋,7582,Holder
翁按春,7583,Holder
白孝明,7584,Holder
中国石油天然气企业年金计划,7585,Holder
周中平,7586,Holder
李健平,7587,Holder
钱志达,7588,Holder
钱志明,7589,Holder
邱光和,7590,Holder
邱坚强,7591,Holder
周平凡,7592,Holder
戴智约,7593,Holder
邱艳芳,7594,Holder
王耀海,7595,Holder
郑秋兰,7596,Holder
邱光平,7597,Holder
森马,7598,Holder
上海电气,7599,Holder
陈玉忠,7600,Holder
浙商金汇信托,7601,Holder
江阴华中投资管理,7602,Holder
洪文光,7603,Holder
郭翥,7604,Holder
上海顺灏新材料科技,7605,Holder
张少怀,7606,Holder
王丹,7607,Holder
谢就城,7608,Holder
邵亚芬,7609,Holder
李宏达,7610,Holder
顺灏投资,7611,Holder
俞梅艳,7612,Holder
张益胜,7613,Holder
刘建明,7614,Holder
李国君,7615,Holder
薛晓民,7616,Holder
尹笠佥,7617,Holder
耿晓宁,7618,Holder
李铁军,7619,Holder
刘壮波,7620,Holder
李方荣,7621,Holder
湖南唐人神控股投资,7622,Holder
张宝燕,7623,Holder
龙灏,7624,Holder
龙秋华,7625,Holder
大生行饲料,7626,Holder
柳海彬,7627,Holder
刘晓俊,7628,Holder
喻晓春,7629,Holder
上海旌德投资合伙企业,7630,Holder
马晓华,7631,Holder
北京博达富通基金管理,7632,Holder
北京东方恒正科贸,7633,Holder
上海睿鸷资产管理合伙企业,7634,Holder
孟祥龙,7635,Holder
陈菲金,7636,Holder
步森,7637,Holder
贝因美,7638,Holder
恒天然乳品,7639,Holder
施卫东,7640,Holder
杭州锦江,7641,Holder
新余德尚投资管理,7642,Holder
深圳前海钻盾资产管理,7643,Holder
张威,7644,Holder
倪晴芬,7645,Holder
韩玉英,7646,Holder
丁亦飞,7647,Holder
于文德,7648,Holder
林鸿,7649,Holder
江淦钧,7650,Holder
柯建生,7651,Holder
施罗德投资管理,7652,Holder
四川发展环境投资,7653,Holder
北京世纪地和控股,7654,Holder
新疆中能华源股权投资管理,7655,Holder
王瑜珍,7656,Holder
台湾人寿保险,7657,Holder
朱勇,7658,Holder
浙江日月首饰,7659,Holder
永盛国际投资,7660,Holder
日月控股,7661,Holder
艾照全,7662,Holder
方奕忠,7663,Holder
陈云,7664,Holder
张云海,7665,Holder
徐建美,7666,Holder
黄苏仙,7667,Holder
汪建敏,7668,Holder
陈守义,7669,Holder
孙映昭,7670,Holder
广东群兴投资,7671,Holder
深圳星河数据科技,7672,Holder
成都数字星河科技,7673,Holder
北京九连环数据服务中心,7674,Holder
北京星恒动影文化传播,7675,Holder
吴璟华,7676,Holder
林春喜,7677,Holder
黄金富,7678,Holder
黄奕,7679,Holder
陈吉东,7680,Holder
羌志培,7681,Holder
王岳,7682,Holder
姜客宇,7683,Holder
国泰君安证券约定回购专用账户,7684,Holder
刘娜,7685,Holder
汤碧莲,7686,Holder
言骅,7687,Holder
李康宁,7688,Holder
盛妙芬,7689,Holder
天津鑫达瑞明企业管理咨询中心,7690,Holder
陈潮怀,7691,Holder
彭进杰,7692,Holder
朱文,7693,Holder
黄桢,7694,Holder
龚燕东,7695,Holder
张秀媚,7696,Holder
上海宝杉实业,7697,Holder
计科平,7698,Holder
热键电子,7699,Holder
方毅亮,7700,Holder
钟祖祥,7701,Holder
罗后良,7702,Holder
耿宏,7703,Holder
福建闽发铝业回购专用证券账户,7704,Holder
黄秀兰,7705,Holder
黄建德,7706,Holder
黄文喜,7707,Holder
黄印电,7708,Holder
黄长远,7709,Holder
黄天火,7710,Holder
黄文乐,7711,Holder
香港中扬电子科技,7712,Holder
胡可,7713,Holder
惠州普惠投资,7714,Holder
新迪,7715,Holder
张宣东,7716,Holder
华烁科技,7717,Holder
惠州京港投资发展,7718,Holder
中民新能电力投资,7719,Holder
杨龙忠,7720,Holder
青岛融实创力股权投资管理企业,7721,Holder
重庆渝北区融汇小额贷款,7722,Holder
宋斌,7723,Holder
高运奎,7724,Holder
隋延波,7725,Holder
孔德龙,7726,Holder
李恕华,7727,Holder
杨玉清,7728,Holder
绍兴金晖越商投资合伙企业,7729,Holder
中南成长,7730,Holder
刘辉,7731,Holder
厦门京道联萃天和创业投资基金合伙企业,7732,Holder
上海金融发展投资基金,7733,Holder
王和平,7734,Holder
王明贤,7735,Holder
深圳三道投资管理企业,7736,Holder
高宝林,7737,Holder
北京北大未名生物工程,7738,Holder
高凌云,7739,Holder
石聚彬,7740,Holder
张五须,7741,Holder
石聚领,7742,Holder
杭州浩红投资管理,7743,Holder
好想你枣业,7744,Holder
杭州越群投资咨询合伙企业,7745,Holder
杭州聚远投资合伙企业,7746,Holder
王新才,7747,Holder
招商证券资管,7748,Holder
陈清州,7749,Holder
翁丽敏,7750,Holder
曾华,7751,Holder
海能达通信,7752,Holder
新疆名鼎股权投资管理合伙企业,7753,Holder
童美芳,7754,Holder
徐进,7755,Holder
温木春,7756,Holder
黄伟波,7757,Holder
黄少群,7758,Holder
黄伟鹏,7759,Holder
黄侦杰,7760,Holder
黄侦凯,7761,Holder
上海国药圣礼股权投资基金合伙企业,7762,Holder
陈喆,7763,Holder
严月军,7764,Holder
宿迁迪智成投资咨询,7765,Holder
吴培服,7766,Holder
吴迪,7767,Holder
宿迁启恒投资,7768,Holder
山东农村经济开发投资,7769,Holder
王栋,7770,Holder
曾繁生,7771,Holder
帅武东,7772,Holder
仲成荣,7773,Holder
李澄澄,7774,Holder
浙江围海控股,7775,Holder
陈美秋,7776,Holder
浙江东睿资产管理,7777,Holder
上海千年工程投资管理,7778,Holder
杭州艮雷投资管理合伙企业,7779,Holder
罗全民,7780,Holder
陈德海,7781,Holder
周维君,7782,Holder
陈国雄,7783,Holder
吴涵渠,7784,Holder
黄斌,7785,Holder
沈永健,7786,Holder
赵旭峰,7787,Holder
邱荣邦,7788,Holder
沈毅,7789,Holder
彭世新,7790,Holder
密守洪,7791,Holder
高文靠,7792,Holder
古翠花,7793,Holder
法亚楠,7794,Holder
高文安,7795,Holder
井沛花,7796,Holder
高英,7797,Holder
高进华,7798,Holder
高文班,7799,Holder
郭秀英,7800,Holder
张仁华,7801,Holder
韩旭,7802,Holder
上海艾动实业,7803,Holder
宁波梅山保税港区红杉贤盛股权投资合伙企业,7804,Holder
江阴毅达高新股权投资合伙企业,7805,Holder
荆州招商慧泽医药投资合伙企业,7806,Holder
李连香,7807,Holder
万安,7808,Holder
陈锋,7809,Holder
陈利祥,7810,Holder
陈永汉,7811,Holder
俞迪辉,7812,Holder
陈黎慕,7813,Holder
陈黎明,7814,Holder
蔡令天,7815,Holder
肖明,7816,Holder
胡长清,7817,Holder
朱星河,7818,Holder
胡恩雪,7819,Holder
朱光宇,7820,Holder
肖亮,7821,Holder
陈遂佰,7822,Holder
磐厚蔚然资产管理,7823,Holder
胡炳恒,7824,Holder
陈遂仲,7825,Holder
廖燕南,7826,Holder
南宁八菱科技,7827,Holder
陆晖,7828,Holder
王安祥,7829,Holder
国海证券,7830,Holder
黄生田,7831,Holder
黄志强,7832,Holder
杨竞忠,7833,Holder
顾瑜,7834,Holder
覃晓梅,7835,Holder
贺立德,7836,Holder
吴丽珠,7837,Holder
吴伟洋,7838,Holder
康月凤,7839,Holder
毛诚忠,7840,Holder
吴明玉,7841,Holder
吴金生,7842,Holder
张优勤,7843,Holder
李宽江,7844,Holder
吴子文,7845,Holder
吴志良,7846,Holder
上海三星半导体,7847,Holder
BERKSHIRE HATHAWAY ENERGY,7848,Holder
王传福,7849,Holder
吕向阳,7850,Holder
夏佐全,7851,Holder
张恭运,7852,Holder
柳胜军,7853,Holder
刘霞,7854,Holder
冯民堂,7855,Holder
徐华兵,7856,Holder
三亚大兴,7857,Holder
张海林,7858,Holder
张艺林,7859,Holder
三亚厚德投资管理,7860,Holder
梁钊健,7861,Holder
李志杰,7862,Holder
邓雁栋,7863,Holder
徐湛元,7864,Holder
冯活灵,7865,Holder
夏兴兰,7866,Holder
李瑞强,7867,Holder
安徽金瑞投资,7868,Holder
荷兰汇盈资产管理,7869,Holder
安徽金禾实业,7870,Holder
基本养老保险基金八零五组合,7871,Holder
敖东胜,7872,Holder
许春东,7873,Holder
沈能耀,7874,Holder
高玉新,7875,Holder
牛余升,7876,Holder
王崇璞,7877,Holder
方润刚,7878,Holder
济南章丘区公有资产经营,7879,Holder
郭光文,7880,Holder
许焕平,7881,Holder
周炜,7882,Holder
北京屹唐同舟股权投资中心,7883,Holder
北京盛通印刷,7884,Holder
北京东方卓永投资管理,7885,Holder
侯景刚,7886,Holder
栗延秋,7887,Holder
贾春琳,7888,Holder
贾则平,7889,Holder
贾子成,7890,Holder
领胜投资,7891,Holder
深圳领尚投资合伙企业,7892,Holder
深圳领杰投资合伙企业,7893,Holder
陈国狮,7894,Holder
曹云,7895,Holder
汪南东,7896,Holder
谭瑞清,7897,Holder
许刚,7898,Holder
浙江华通控股,7899,Holder
上海曜瞿如网络科技合伙企业,7900,Holder
邵恒,7901,Holder
王佶,7902,Holder
上海道颖投资管理中心,7903,Holder
永丰国际,7904,Holder
绍兴上虞吉运盛商务信息咨询合伙企业,7905,Holder
房卫兵,7906,Holder
郭双庚,7907,Holder
吴瑞,7908,Holder
田书彦,7909,Holder
吴相君,7910,Holder
吴以池,7911,Holder
黄文华,7912,Holder
广东铁路发展基金,7913,Holder
以岭医药科技,7914,Holder
林清,7915,Holder
吴以红,7916,Holder
姚朔斌,7917,Holder
姚晓丽,7918,Holder
姚文琛,7919,Holder
姚硕榆,7920,Holder
孙冶,7921,Holder
邱金兰,7922,Holder
邹应方,7923,Holder
盛震,7924,Holder
李松,7925,Holder
何朝军,7926,Holder
刘春玲,7927,Holder
刘桂雪,7928,Holder
赵峰,7929,Holder
施国荣,7930,Holder
陈绪中,7931,Holder
吴能达,7932,Holder
周忠坤,7933,Holder
杭州锐奇信息技术合伙企业,7934,Holder
陈长宏,7935,Holder
秦明,7936,Holder
李峥,7937,Holder
北京中公未来信息咨询中心,7938,Holder
北京基锐科创投资中心,7939,Holder
北京广银创业投资中心,7940,Holder
北京航天产业投资基金,7941,Holder
鲁忠芳,7942,Holder
周丽,7943,Holder
周晖,7944,Holder
周夏耘,7945,Holder
王振东,7946,Holder
李永新,7947,Holder
江苏国信,7948,Holder
南京银行,7949,Holder
江苏舜天国际机械进出口,7950,Holder
江苏舜天船舶破产企业财产处置专用账户,7951,Holder
上海浦东发展银行南京分行,7952,Holder
江苏银行,7953,Holder
中国进出口银行江苏分行,7954,Holder
中国银行江苏分行,7955,Holder
唐健,7956,Holder
刘翠英,7957,Holder
深圳特区建发智慧交通投资合伙企业,7958,Holder
深圳远致富海投资管理,7959,Holder
张天虚,7960,Holder
龙荣春,7961,Holder
张加珍,7962,Holder
江苏爱康实业,7963,Holder
邹承慧,7964,Holder
江阴爱康投资,7965,Holder
杭州查莫斯企业管理咨询服务,7966,Holder
江苏张家港经济开发区实业总,7967,Holder
季晓萍,7968,Holder
王少波,7969,Holder
胡芳绒,7970,Holder
梁金铭,7971,Holder
建投投资,7972,Holder
阮慧丽,7973,Holder
宁德时代新能源科技,7974,Holder
北京汽车产业投资,7975,Holder
青海普仁智能科技研发中心,7976,Holder
北大先行科技产业,7977,Holder
唐灼棉,7978,Holder
唐灼林,7979,Holder
申东日,7980,Holder
申今花,7981,Holder
申炳云,7982,Holder
朗姿,7983,Holder
江苏中韩晨晖朗姿股权投资基金,7984,Holder
广东逸信基金管理,7985,Holder
深圳南山架桥卓越智能装备投资合伙企业,7986,Holder
宁波十月吴巽股权投资合伙企业,7987,Holder
北京合源融微股权投资中心,7988,Holder
张媛,7989,Holder
蔡永其,7990,Holder
徐岭钦,7991,Holder
邵志坚,7992,Holder
施玉安,7993,Holder
史寿庆,7994,Holder
高学明,7995,Holder
冯进军,7996,Holder
高学林,7997,Holder
蔡杰,7998,Holder
孙珑展,7999,Holder
袁东红,8000,Holder
邹剑寒,8001,Holder
李五令,8002,Holder
张泉,8003,Holder
魏罡,8004,Holder
陈海洲,8005,Holder
曾建宝,8006,Holder
肖行昌,8007,Holder
吕洪,8008,Holder
吕丽妃,8009,Holder
吕懿,8010,Holder
王美玲,8011,Holder
吕丽珍,8012,Holder
欧阳波,8013,Holder
吴赛微,8014,Holder
中山长青新产业,8015,Holder
李苗颜,8016,Holder
郭妙波,8017,Holder
黄旺萍,8018,Holder
何启强,8019,Holder
麦正辉,8020,Holder
张蓐意,8021,Holder
何小妹,8022,Holder
露笑,8023,Holder
嘉兴金熹投资合伙企业,8024,Holder
鲁小均,8025,Holder
汇佳华健,8026,Holder
鲁永,8027,Holder
深圳东方创业投资,8028,Holder
诸暨亿锦农业科技,8029,Holder
珠海横琴宏丰汇投资合伙企业,8030,Holder
董彪,8031,Holder
深圳丹邦投资,8032,Holder
深圳丹侬科技,8033,Holder
陈颖,8034,Holder
蒋亦飞,8035,Holder
汪涓,8036,Holder
邱严杰,8037,Holder
李正芳,8038,Holder
郝昕,8039,Holder
李继梅,8040,Holder
北京骊悦金实投资中心,8041,Holder
上海哲安投资管理,8042,Holder
日照义聚股权投资中心,8043,Holder
戴勇宣,8044,Holder
方凯燕,8045,Holder
李琦,8046,Holder
广州裕煌贸易,8047,Holder
深圳瑞展实业发展,8048,Holder
陈平,8049,Holder
李介平,8050,Holder
邓本军,8051,Holder
胡正富,8052,Holder
元沣资产管理,8053,Holder
林俊全,8054,Holder
俞建模,8055,Holder
俞洋,8056,Holder
金秉铎,8057,Holder
俞洪彬,8058,Holder
刘祎,8059,Holder
珠海融诚投资中心,8060,Holder
刘平,8061,Holder
天津迈格理企业管理合伙企业,8062,Holder
黄喜山,8063,Holder
青岛鑫汇合投资管理,8064,Holder
王存斌,8065,Holder
创隆资产管理,8066,Holder
李越,8067,Holder
朱丽娜,8068,Holder
刘庆芳,8069,Holder
郏森茂,8070,Holder
郭建伟,8071,Holder
广州汇垠日丰投资合伙企业,8072,Holder
林金坤,8073,Holder
常州高新技术风险投资,8074,Holder
邹存波,8075,Holder
常州亚玛顿科技,8076,Holder
赵乾明,8077,Holder
颜翠英,8078,Holder
王远淞,8079,Holder
翟骁骐,8080,Holder
完美世界控股,8081,Holder
德清骏扬企业管理咨询合伙企业,8082,Holder
池宇峰,8083,Holder
西藏达孜顺宇居投资发展,8084,Holder
北京天汇强阳投资管理中心,8085,Holder
西藏达孜巨力华兴投资发展,8086,Holder
桐庐岩嵩投资管理合伙企业,8087,Holder
达孜县鹏欣环球资源投资,8088,Holder
西藏达孜盈协丰投资发展,8089,Holder
西藏达孜映邦实业发展,8090,Holder
郑玉英,8091,Holder
深圳光启空间技术,8092,Holder
俞龙生,8093,Holder
厦门金达威投资,8094,Holder
中牧实业,8095,Holder
厦门特工开发,8096,Holder
俞蒙,8097,Holder
厦门金达威回购专用证券账户,8098,Holder
黄剑斌,8099,Holder
熊昌友,8100,Holder
云基地投资发展,8101,Holder
宜昌道行文旅开发,8102,Holder
宜昌交旅投资开发,8103,Holder
裴道兵,8104,Holder
中世鼎基金管理,8105,Holder
宜昌城建设投资控股,8106,Holder
宜昌高新投资开发,8107,Holder
宜昌交通旅游产业发展,8108,Holder
宜昌国有资本投资控股,8109,Holder
四川宏义嘉华实业,8110,Holder
李勤,8111,Holder
四川道诚力实业投资,8112,Holder
成都江凯置业,8113,Holder
邱宏梅,8114,Holder
周维刚,8115,Holder
税国霞,8116,Holder
廖开明,8117,Holder
郑少勇,8118,Holder
李莉,8119,Holder
深圳金善银股权投资基金管理,8120,Holder
王耀,8121,Holder
郑茹玲,8122,Holder
钟丽吟,8123,Holder
庄荣燊,8124,Holder
黄鹏华,8125,Holder
西藏瀚澧电子科技合伙企业,8126,Holder
刘汉立,8127,Holder
吴翠芳,8128,Holder
赖燊,8129,Holder
陈红标,8130,Holder
李彦廷,8131,Holder
郁国强,8132,Holder
何勇军,8133,Holder
张玉红,8134,Holder
李振华,8135,Holder
张东立,8136,Holder
黎仁超,8137,Holder
毛继红,8138,Holder
上海梵贝资产管理,8139,Holder
吴明亮,8140,Holder
林佳楷,8141,Holder
刘树雄,8142,Holder
贾学坤,8143,Holder
德尔,8144,Holder
王沫,8145,Holder
王丽荣,8146,Holder
辛江,8147,Holder
姚红鹏,8148,Holder
朱巧林,8149,Holder
张立新,8150,Holder
张健,8151,Holder
胡慧玲,8152,Holder
池巧丽,8153,Holder
江苏华威世纪电子,8154,Holder
胡敏超,8155,Holder
吴之华,8156,Holder
胡智雄,8157,Holder
胡智彪,8158,Holder
浙江道明投资,8159,Holder
丁玉雄,8160,Holder
宗佩民,8161,Holder
何小敏,8162,Holder
万坚强,8163,Holder
林玮,8164,Holder
深圳前海厚润德财富管理,8165,Holder
北京华创易盛资产管理中心,8166,Holder
黄桂玉,8167,Holder
何全波,8168,Holder
何建东,8169,Holder
万国钢,8170,Holder
杨余样,8171,Holder
徐鑫焕,8172,Holder
金韫之,8173,Holder
周益成,8174,Holder
林明燊,8175,Holder
洛克化学,8176,Holder
浙江点创先行航空科技,8177,Holder
陶士青,8178,Holder
陶建锋,8179,Holder
陶建伟,8180,Holder
陶静怡,8181,Holder
深圳前海九创联合资产管理,8182,Holder
沈嘉,8183,Holder
吴镇波,8184,Holder
吴桂冠,8185,Holder
王春生,8186,Holder
吕莉,8187,Holder
黄庆生,8188,Holder
练厚桂,8189,Holder
柯杏茶,8190,Holder
苏州福欧克斯管理咨询合伙企业,8191,Holder
吕祥贵,8192,Holder
李立,8193,Holder
朱政,8194,Holder
叶美兰,8195,Holder
上海东临投资发展,8196,Holder
金安国际科技,8197,Holder
韩涛,8198,Holder
上海东临实业,8199,Holder
宁波金禾企业管理咨询,8200,Holder
王兵,8201,Holder
河南正商企业发展,8202,Holder
杭州永银投资合伙企业,8203,Holder
方银军,8204,Holder
张晶,8205,Holder
黄灼光,8206,Holder
梁惠棠,8207,Holder
李淑贤,8208,Holder
杨勇,8209,Holder
邹琳,8210,Holder
东莞勤上,8211,Holder
李旭亮,8212,Holder
余航,8213,Holder
林汝捷,8214,Holder
杜向东,8215,Holder
陈胜,8216,Holder
郑志树,8217,Holder
陈存忠,8218,Holder
钟剑,8219,Holder
单明川,8220,Holder
林燕华,8221,Holder
福建雪人,8222,Holder
应,8223,Holder
杨建新,8224,Holder
新余睿景企业管理服务,8225,Holder
徐佳东,8226,Holder
珠海横琴安赐文化互联叁号股权投资基金企业,8227,Holder
武德辉,8228,Holder
郑汉辉,8229,Holder
广州开发区新兴产业投资基金管理,8230,Holder
上海中平国瑀资产管理,8231,Holder
广州精赢投资管理,8232,Holder
广州京海龙实业,8233,Holder
卢彩芬,8234,Holder
张炜,8235,Holder
张建均,8236,Holder
卢震宇,8237,Holder
公元塑业,8238,Holder
张航媛,8239,Holder
张翌晨,8240,Holder
庄清雅,8241,Holder
上海翊辉投资管理,8242,Holder
孙志民,8243,Holder
上海奥力锋投资发展中心,8244,Holder
杨巧观,8245,Holder
吴新生,8246,Holder
王东辉,8247,Holder
吴敏,8248,Holder
霍向琦,8249,Holder
鲁银投资,8250,Holder
烟台供销合作社,8251,Holder
山东鲁银科技投资,8252,Holder
中节能资本控股,8253,Holder
华夏成长证券投资基金,8254,Holder
王忠立,8255,Holder
兰州佛慈医药产业发展,8256,Holder
高建民,8257,Holder
江创成,8258,Holder
郑木平,8259,Holder
陈俊公,8260,Holder
张学松,8261,Holder
余欢,8262,Holder
董光,8263,Holder
陈敏荣,8264,Holder
江苏华宏实业,8265,Holder
周经成,8266,Holder
刘卫华,8267,Holder
余学红,8268,Holder
夏禹谟,8269,Holder
胡士勤,8270,Holder
胡士法,8271,Holder
胡士勇,8272,Holder
周世杰,8273,Holder
胡士清,8274,Holder
湖北正涵投资,8275,Holder
青海华实科技投资管理,8276,Holder
黄新瑶,8277,Holder
洪文电,8278,Holder
天津和柚技术,8279,Holder
阿拉山口民众创新股权投资合伙企业,8280,Holder
北京仁东信息技术,8281,Holder
景华,8282,Holder
仁东科技,8283,Holder
科威特政府投资局,8284,Holder
浙江卫星控股,8285,Holder
嘉兴茂源投资,8286,Holder
YANG YA ZHEN,8287,Holder
梁润升,8288,Holder
孙慧正,8289,Holder
符翠玲,8290,Holder
罗斌,8291,Holder
GONG YAOBIN GEORGE,8292,Holder
梁力,8293,Holder
马强,8294,Holder
张荣军,8295,Holder
周小兵,8296,Holder
北京中票国际投资管理,8297,Holder
刘晓月,8298,Holder
陈烨铭,8299,Holder
湖南卓越投资,8300,Holder
杨子江,8301,Holder
杨振,8302,Holder
肖赛平,8303,Holder
何亚民,8304,Holder
沈传友,8305,Holder
张正浩,8306,Holder
张乔龙,8307,Holder
林晓枫,8308,Holder
徐航,8309,Holder
成都利君实业,8310,Holder
魏勇,8311,Holder
何佳,8312,Holder
南宁颐然养老产业合伙企业,8313,Holder
胡卫林,8314,Holder
泸溪勤硕来投资,8315,Holder
谭钦,8316,Holder
陈雯,8317,Holder
沈阳,8318,Holder
哈尔滨嘉悦投资,8319,Holder
蔡旭艳,8320,Holder
陈荣昌,8321,Holder
秦昌和,8322,Holder
李晓春,8323,Holder
王俊民,8324,Holder
范秀莲,8325,Holder
郑伟,8326,Holder
申萍,8327,Holder
郝聪梅,8328,Holder
余江县万象新动投资管理中心,8329,Holder
陈如兵,8330,Holder
苏军,8331,Holder
李志江,8332,Holder
罗明,8333,Holder
杭州橙思众想股权投资合伙企业,8334,Holder
杭州信立传视股权投资合伙企业,8335,Holder
杭州信传股权投资合伙企业,8336,Holder
潍坊爱声声学科技,8337,Holder
潘玲,8338,Holder
吴树琼,8339,Holder
孙华,8340,Holder
李韵琪,8341,Holder
周超,8342,Holder
方士雄,8343,Holder
王孝安,8344,Holder
广州瑞丰,8345,Holder
林永飞,8346,Holder
杨承宏,8347,Holder
董书倩,8348,Holder
天津滨河数据信息技术,8349,Holder
朱烨东,8350,Holder
赫喆,8351,Holder
沈飒,8352,Holder
刘开同,8353,Holder
融通基金,8354,Holder
黄闻革,8355,Holder
丁思寓,8356,Holder
吕会平,8357,Holder
北京雪迪龙科技,8358,Holder
敖小强,8359,Holder
王凌秋,8360,Holder
郜武,8361,Holder
八大处控股,8362,Holder
华轩股权投资基金,8363,Holder
郑亚平,8364,Holder
北京零雨科技发展,8365,Holder
北京京鲁兴业投资,8366,Holder
徐海涛,8367,Holder
江苏环宇投资发展,8368,Holder
河南捷曼商贸,8369,Holder
顾永德,8370,Holder
深圳德旺投资发展,8371,Holder
蓝顺明,8372,Holder
方笑求,8373,Holder
姚凯,8374,Holder
范卫芳,8375,Holder
马颜玲,8376,Holder
南县克明食品,8377,Holder
张淑贞,8378,Holder
陈源芝,8379,Holder
兴业国际信托,8380,Holder
宁波福尔达投资控股,8381,Holder
北京中环投资管理,8382,Holder
德国埃贝斯乐,8383,Holder
杨钰燕,8384,Holder
上海华德信息咨询,8385,Holder
杜国强,8386,Holder
殷利洲,8387,Holder
龚斌,8388,Holder
梁定文,8389,Holder
陈红,8390,Holder
赵丽珍,8391,Holder
黄庆和,8392,Holder
深圳博益投资发展,8393,Holder
涂善忠,8394,Holder
李阔,8395,Holder
冯钊华,8396,Holder
王昱,8397,Holder
王正平,8398,Holder
