:END_ID(Company),annDate:date,holderFullname:string,holdRatio:double,:START_ID(Holder),:TYPE
000622.SZ,2020-04-23,中国华阳投资控股有限公司,17.99,1554,top10_holder
000622.SZ,2020-04-23,陆玲娣,0.19,1555,top10_holder
000622.SZ,2020-04-23,范立加,0.19,1556,top10_holder
000622.SZ,2020-04-23,陈锦明,0.2,1557,top10_holder
000623.SZ,2020-04-08,敦化市金诚实业有限责任公司,26.65,1558,top10_holder
000623.SZ,2020-04-08,广发证券股份有限公司,3.64,1559,top10_holder
000623.SZ,2020-04-08,中国证券金融股份有限公司,2.99,3,top10_holder
000623.SZ,2020-04-08,吉林敖东药业集团股份有限公司-第1期员工持股计划,2.21,1560,top10_holder
000623.SZ,2020-04-08,中央汇金资产管理有限责任公司,1.5,4,top10_holder
000623.SZ,2020-04-08,深圳市金华盛世咨询管理有限公司,1.05,1561,top10_holder
000623.SZ,2020-04-08,香港中央结算有限公司(陆股通),0.95,1,top10_holder
000623.SZ,2020-04-08,肖阿军,0.81,1562,top10_holder
000623.SZ,2020-04-08,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.73,48,top10_holder
000623.SZ,2020-04-08,延边国有资产经营总公司,0.52,1563,top10_holder
000625.SZ,2020-04-30,中央汇金资产管理有限责任公司,1.15,4,top10_holder
000625.SZ,2020-04-30,中国兵器装备集团有限公司,21.56,1564,top10_holder
000625.SZ,2020-04-30,中国长安汽车集团有限公司,19.32,1565,top10_holder
000625.SZ,2020-04-30,CAPE ANN GLOBAL DEVELOPING MARKETS FUND,0.51,1566,top10_holder
000625.SZ,2020-04-30,中国证券金融股份有限公司,4.88,3,top10_holder
000625.SZ,2020-04-30,中汇富通(香港)投资有限公司,3.21,1567,top10_holder
000625.SZ,2020-04-30,香港中央结算有限公司(陆股通),2.81,1,top10_holder
000625.SZ,2020-04-30,DRAGON BILLION SELECT MASTER FUND,0.8,1568,top10_holder
000625.SZ,2020-04-30,GIC PRIVATE LIMITED,0.73,436,top10_holder
000625.SZ,2020-04-30,中国工商银行-易方达价值成长混合型证券投资基金,0.43,248,top10_holder
000626.SZ,2020-04-30,中国远大集团有限责任公司,38.59,1569,top10_holder
000626.SZ,2020-04-30,连云港金控资本管理有限公司,16.06,1570,top10_holder
000626.SZ,2020-04-30,宁波至正投资管理有限公司,1.87,1571,top10_holder
000626.SZ,2020-04-30,石浙明,1.49,1572,top10_holder
000626.SZ,2020-04-30,王开红,1.14,1573,top10_holder
000626.SZ,2020-04-30,许朝阳,1.06,1574,top10_holder
000626.SZ,2020-04-30,夏祥敏,0.81,1575,top10_holder
000626.SZ,2020-04-30,金波,2.21,1576,top10_holder
000626.SZ,2020-04-30,吴向东,1.99,1577,top10_holder
000626.SZ,2020-04-30,许强,1.88,1578,top10_holder
000627.SZ,2020-04-30,新理益集团有限公司,42.13,1579,top10_holder
000627.SZ,2020-04-30,刘益谦,12.9,1580,top10_holder
000627.SZ,2020-04-30,王薇,11.25,1581,top10_holder
000627.SZ,2020-04-30,民生加银基金-平安银行-民生加银鑫牛定向增发76号资产管理计划-民生中信建投南京5号定向资产管理计划,4.27,1582,top10_holder
000627.SZ,2020-04-30,王扬超,1.42,1583,top10_holder
000627.SZ,2020-04-30,渤海国际信托股份有限公司-渤海信托·恒利丰213号集合资金信托计划,1.42,1584,top10_holder
000627.SZ,2020-04-30,香港中央结算有限公司(陆股通),0.94,1,top10_holder
000627.SZ,2020-04-30,财通基金-浦发银行-粤财信托-粤财信托·弘盛1号单一资金信托计划,0.85,680,top10_holder
000627.SZ,2020-04-30,泰达宏利基金-平安银行-长安信托-长安信托·稳健增利1号集合资金信托计划,0.69,862,top10_holder
000627.SZ,2020-04-30,渤海国际信托股份有限公司-渤海信托·恒利丰210号集合资金信托计划,0.42,1584,top10_holder
000628.SZ,2020-04-28,成都高新投资集团有限公司,45.4,1585,top10_holder
000628.SZ,2020-04-28,成都市国有资产监督管理委员会,1.54,1586,top10_holder
000628.SZ,2020-04-28,朱永存,1.4,1587,top10_holder
000628.SZ,2020-04-28,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,0.64,19,top10_holder
000628.SZ,2020-04-28,谢纲,0.52,1588,top10_holder
000628.SZ,2020-04-28,姚红星,0.4,1589,top10_holder
000628.SZ,2020-04-28,陈雪云,0.4,1590,top10_holder
000628.SZ,2020-04-28,中国石油天然气股份有限公司,0.39,1519,top10_holder
000628.SZ,2020-04-28,童胜朋,0.38,1591,top10_holder
000628.SZ,2020-04-28,中国建设银行股份有限公司-长城量化小盘股票型证券投资基金,0.35,19,top10_holder
000629.SZ,2020-04-23,攀钢集团有限公司,35.49,1592,top10_holder
000629.SZ,2020-04-23,鞍山钢铁集团有限公司,10.81,1593,top10_holder
000629.SZ,2020-04-23,攀钢集团四川长城特殊钢有限责任公司,6.54,1594,top10_holder
000629.SZ,2020-04-23,攀钢集团成都钢铁有限责任公司,5.84,1595,top10_holder
000629.SZ,2020-04-23,中央汇金资产管理有限责任公司,1.52,4,top10_holder
000629.SZ,2020-04-23,中国证券金融股份有限公司,1.48,3,top10_holder
000629.SZ,2020-04-23,香港中央结算有限公司(陆股通),0.77,1,top10_holder
000629.SZ,2020-04-23,陈建奇,0.54,1596,top10_holder
000629.SZ,2020-04-23,中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金,0.53,19,top10_holder
000629.SZ,2020-04-23,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,0.31,212,top10_holder
000630.SZ,2020-04-30,铜陵有色金属集团控股有限公司,36.53,1597,top10_holder
000630.SZ,2020-04-30,国华人寿保险股份有限公司-传统二号,3.09,32,top10_holder
000630.SZ,2020-04-30,长江养老保险股份有限公司-铜陵有色员工持股计划,2.73,1598,top10_holder
000630.SZ,2020-04-30,香港中央结算有限公司(陆股通),1.89,1,top10_holder
000630.SZ,2020-04-30,中国铁建投资集团有限公司,1.71,1599,top10_holder
000630.SZ,2020-04-30,长江养老保险股份有限公司-长江薪酬延付集合型团体养老保障管理产品,1.32,1598,top10_holder
000630.SZ,2020-04-30,上海彤关投资管理合伙企业(有限合伙),0.69,1600,top10_holder
000630.SZ,2020-04-30,中信证券股份有限公司,0.6,1601,top10_holder
000630.SZ,2020-04-30,吴灶才,0.98,1602,top10_holder
000630.SZ,2020-04-30,珠海横琴量行投资管理有限公司,0.71,1603,top10_holder
000631.SZ,2020-04-21,万向集团公司,61.33,1144,top10_holder
000631.SZ,2020-04-21,浙江航民实业集团有限公司,10.94,1604,top10_holder
000631.SZ,2020-04-21,中国民生银行股份有限公司-华商领先企业混合型证券投资基金,1.73,1605,top10_holder
000631.SZ,2020-04-21,中央汇金资产管理有限责任公司,1.73,4,top10_holder
000631.SZ,2020-04-21,祁堃,1.64,1146,top10_holder
000631.SZ,2020-04-21,中国证券金融股份有限公司,0.55,3,top10_holder
000631.SZ,2020-04-21,张沐城,0.45,107,top10_holder
000631.SZ,2020-04-21,中国建设银行股份有限公司-华商未来主题混合型证券投资基金,0.37,19,top10_holder
000631.SZ,2020-04-21,中国建设银行股份有限公司-华商双驱优选灵活配置混合型证券投资基金,0.33,19,top10_holder
000631.SZ,2020-04-21,长春高新光电发展有限公司,0.29,1606,top10_holder
000632.SZ,2020-04-30,福建阳光集团上海实业有限公司,12.92,1607,top10_holder
000632.SZ,2020-04-30,林明正,4.96,1608,top10_holder
000632.SZ,2020-04-30,中意资管-浦发银行-中意资产-股票精选19号资产管理产品,4.56,1609,top10_holder
000632.SZ,2020-04-30,华润深国投信托有限公司-华润信托·捷昀25号集合资金信托计划,3.27,289,top10_holder
000632.SZ,2020-04-30,肖晶晶,2.85,1610,top10_holder
000632.SZ,2020-04-30,中融国际信托有限公司-中融-鼎富6号单一资金信托,2.84,1611,top10_holder
000632.SZ,2020-04-30,陈萍,1.67,1612,top10_holder
000632.SZ,2020-04-30,林文融,1.31,1613,top10_holder
000632.SZ,2020-04-30,福建三联投资有限公司,18.06,1614,top10_holder
000632.SZ,2020-04-30,上海驰泰资产管理有限公司-兴驰一号私募证券投资基金,1.3,1615,top10_holder
000632.SZ,2020-04-30,林荣,1.1,1616,top10_holder
000633.SZ,2020-04-24,霍尔果斯通海股权投资有限公司,20.0,1617,top10_holder
000633.SZ,2020-04-24,共青城招银叁号投资合伙企业(有限合伙),13.66,1618,top10_holder
000633.SZ,2020-04-24,明泰汇金资本投资有限公司,3.54,1619,top10_holder
000633.SZ,2020-04-24,华润深国投信托有限公司-华润信托·泽乾一号集合资金信托计划,0.8,289,top10_holder
000633.SZ,2020-04-24,陈方方,0.65,1620,top10_holder
000633.SZ,2020-04-24,法国兴业银行,0.46,1359,top10_holder
000633.SZ,2020-04-24,李瑞芸,0.4,1621,top10_holder
000633.SZ,2020-04-24,孙东军,0.37,1622,top10_holder
000633.SZ,2020-04-24,柯毓娴,0.33,1623,top10_holder
000633.SZ,2020-04-24,曾平,0.31,1624,top10_holder
000635.SZ,2020-04-24,国电英力特能源化工集团股份有限公司,51.25,1625,top10_holder
000635.SZ,2020-04-24,朴永松,1.26,1626,top10_holder
000635.SZ,2020-04-24,梁浩权,1.11,1627,top10_holder
000635.SZ,2020-04-24,蔡学慧,0.52,1628,top10_holder
000635.SZ,2020-04-24,谢红秀,0.43,1629,top10_holder
000635.SZ,2020-04-24,吕红桃,0.36,1630,top10_holder
000635.SZ,2020-04-24,彭帅,0.32,1631,top10_holder
000635.SZ,2020-04-24,赵伟,0.3,1632,top10_holder
000635.SZ,2020-04-24,林高,0.2,1633,top10_holder
000635.SZ,2020-04-24,张冰,0.19,1634,top10_holder
000636.SZ,2020-04-29,交银施罗德成长30混合型证券投资基金,0.39,1635,top10_holder
000636.SZ,2020-04-29,深圳市广晟投资发展有限公司,0.47,368,top10_holder
000636.SZ,2020-04-29,赵小晓,0.52,1636,top10_holder
000636.SZ,2020-04-29,中证500交易型开放式指数证券投资基金,0.58,190,top10_holder
000636.SZ,2020-04-29,交银施罗德经济新动力混合型证券投资基金,0.78,1637,top10_holder
000636.SZ,2020-04-29,钱华,0.8,1638,top10_holder
000636.SZ,2020-04-29,深圳市加德信投资有限公司,0.81,1639,top10_holder
000636.SZ,2020-04-29,赵璟玙,0.9,1640,top10_holder
000636.SZ,2020-04-29,信达澳银新能源产业股票型证券投资基金,1.06,1641,top10_holder
000636.SZ,2020-04-29,广东省广晟资产经营有限公司,20.03,367,top10_holder
000637.SZ,2020-04-29,王银祥,0.17,1642,top10_holder
000637.SZ,2020-04-29,王治东,1.35,1106,top10_holder
000637.SZ,2020-04-29,广东众和化塑股份公司,0.86,1643,top10_holder
000637.SZ,2020-04-29,北京泰跃房地产开发有限责任公司,29.5,1644,top10_holder
000637.SZ,2020-04-29,中国石化集团茂名石油化工有限公司,14.75,1645,top10_holder
000637.SZ,2020-04-29,蒋健,0.96,1646,top10_holder
000637.SZ,2020-04-29,中央汇金资产管理有限责任公司,0.25,4,top10_holder
000637.SZ,2020-04-29,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),0.25,747,top10_holder
000637.SZ,2020-04-29,田波翰,0.2,1647,top10_holder
000637.SZ,2020-04-29,曹代丽,0.19,1648,top10_holder
000637.SZ,2020-04-29,梁雯雯,0.39,1649,top10_holder
000637.SZ,2020-04-29,中国国际金融香港资产管理有限公司-客户资金,0.36,1650,top10_holder
000637.SZ,2020-04-29,张美容,0.32,1651,top10_holder
000638.SZ,2020-04-30,芜湖华融渝商投资中心(有限合伙),4.65,1652,top10_holder
000638.SZ,2020-04-30,童立群,0.51,1653,top10_holder
000638.SZ,2020-04-30,王海滨,0.46,1654,top10_holder
000638.SZ,2020-04-30,雷道芬,0.32,1655,top10_holder
000638.SZ,2020-04-30,雷道云,0.32,1656,top10_holder
000638.SZ,2020-04-30,高仲,0.28,1657,top10_holder
000638.SZ,2020-04-30,雷和印,0.27,1658,top10_holder
000638.SZ,2020-04-30,刘戈林,0.27,1659,top10_holder
000638.SZ,2020-04-30,刘玉,0.27,1660,top10_holder
000638.SZ,2020-04-30,北京万方源房地产开发有限公司,37.69,1661,top10_holder
000638.SZ,2020-04-30,李作旺,0.23,1662,top10_holder
000639.SZ,2020-04-30,张鹏,0.71,1663,top10_holder
000639.SZ,2020-04-30,杨勤学,0.81,1664,top10_holder
000639.SZ,2020-04-30,株洲市国有资产投资控股集团有限公司,1.0,1665,top10_holder
000639.SZ,2020-04-30,深圳市九派资本管理有限公司-九派定增1号私募股权投资基金,1.75,1666,top10_holder
000639.SZ,2020-04-30,山东高速嵩信(天津)投资管理有限公司-山高嵩成私募股权投资基金,1.75,1667,top10_holder
000639.SZ,2020-04-30,泰达宏利基金-工商银行-泰达宏利价值成长定向增发726号,3.49,862,top10_holder
000639.SZ,2020-04-30,巨能资本管理有限公司-山东聚赢产业基金合伙企业(有限合伙),4.99,1668,top10_holder
000639.SZ,2020-04-30,山东永华投资有限公司,22.62,1669,top10_holder
000639.SZ,2020-04-30,西王集团有限公司,29.7,1670,top10_holder
000639.SZ,2020-04-30,方瑞,0.8,1671,top10_holder
000639.SZ,2020-04-30,方怀月,0.94,1672,top10_holder
000639.SZ,2020-04-30,方蕾,0.8,1673,top10_holder
000650.SZ,2020-04-29,仁和(集团)发展有限公司,26.27,1674,top10_holder
000650.SZ,2020-04-29,杨潇,6.2,1675,top10_holder
000650.SZ,2020-04-29,栗景朝,0.46,1676,top10_holder
000650.SZ,2020-04-29,谈凤仙,0.39,1677,top10_holder
000650.SZ,2020-04-29,黄仲贤,0.28,1678,top10_holder
000650.SZ,2020-04-29,香港中央结算有限公司(陆股通),0.28,1,top10_holder
000650.SZ,2020-04-29,陈强,0.27,1679,top10_holder
000650.SZ,2020-04-29,张海峰,0.23,1680,top10_holder
000650.SZ,2020-04-29,黄志轩,0.21,1681,top10_holder
000650.SZ,2020-04-29,赵文静,0.18,1682,top10_holder
000651.SZ,2020-04-18,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,0.63,14,top10_holder
000651.SZ,2020-04-18,高瓴资本管理有限公司-HCM中国基金,0.72,1683,top10_holder
000651.SZ,2020-04-18,前海人寿保险股份有限公司-海利年年,1.09,99,top10_holder
000651.SZ,2020-04-18,中央汇金资产管理有限责任公司,1.4,4,top10_holder
000651.SZ,2020-04-18,中国证券金融股份有限公司,2.99,3,top10_holder
000651.SZ,2020-04-18,珠海格力集团有限公司,3.22,1684,top10_holder
000651.SZ,2020-04-18,河北京海担保投资有限公司,8.91,1685,top10_holder
000651.SZ,2020-04-18,珠海明骏投资合伙企业(有限合伙),15.0,1686,top10_holder
000651.SZ,2020-04-18,香港中央结算有限公司(陆股通),15.21,1,top10_holder
000651.SZ,2020-04-18,董明珠,0.74,1687,top10_holder
000652.SZ,2020-04-28,天津泰达投资控股有限公司,32.98,1412,top10_holder
000652.SZ,2020-04-28,中央汇金资产管理有限责任公司,3.39,4,top10_holder
000652.SZ,2020-04-28,大成基金-农业银行-大成中证金融资产管理计划,0.33,274,top10_holder
000652.SZ,2020-04-28,张月强,0.26,1688,top10_holder
000652.SZ,2020-04-28,冯敏,0.23,1689,top10_holder
000652.SZ,2020-04-28,陈琪超,0.22,1690,top10_holder
000652.SZ,2020-04-28,孙晨,0.21,1691,top10_holder
000652.SZ,2020-04-28,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),0.2,747,top10_holder
000652.SZ,2020-04-28,南方基金-农业银行-南方中证金融资产管理计划,0.19,211,top10_holder
000652.SZ,2020-04-28,周康,0.16,1692,top10_holder
000655.SZ,2020-04-25,山东金岭铁矿有限公司,58.41,1693,top10_holder
000655.SZ,2020-04-25,淄博市城市资产运营有限公司,1.1,1694,top10_holder
000655.SZ,2020-04-25,王成华,0.41,1695,top10_holder
000655.SZ,2020-04-25,汪仁梅,0.27,1696,top10_holder
000655.SZ,2020-04-25,员慧,0.25,1697,top10_holder
000655.SZ,2020-04-25,丁宇辉,0.24,1698,top10_holder
000655.SZ,2020-04-25,基本养老保险基金一三零二组合,0.18,162,top10_holder
000655.SZ,2020-04-25,牛华,0.17,1699,top10_holder
000655.SZ,2020-04-25,陆媛,0.16,1700,top10_holder
000655.SZ,2020-04-25,张健江,0.16,1701,top10_holder
000656.SZ,2020-05-08,重庆市金科投资控股(集团)有限责任公司,14.2,1702,top10_holder
000656.SZ,2020-05-08,黄红云,10.98,1703,top10_holder
000656.SZ,2020-05-08,天津聚金物业管理有限公司,16.99,1704,top10_holder
000656.SZ,2020-05-08,天津润鼎物业管理有限公司,7.36,1705,top10_holder
000657.SZ,2020-04-27,湖南有色金属有限公司,60.94,1706,top10_holder
000657.SZ,2020-04-27,马寿祥,0.27,1707,top10_holder
000657.SZ,2020-04-27,陈芳莹,0.3,1708,top10_holder
000657.SZ,2020-04-27,高地置业有限公司,0.31,1709,top10_holder
000657.SZ,2020-04-27,广东润行投资管理有限公司-润行新周期6号私募证券投资基金,0.33,1710,top10_holder
000657.SZ,2020-04-27,马寿良,0.33,1711,top10_holder
000657.SZ,2020-04-27,海南金元投资控股有限公司,0.77,1712,top10_holder
000657.SZ,2020-04-27,广东润行投资管理有限公司-润行新周期1号私募证券投资基金,0.77,1710,top10_holder
000657.SZ,2020-04-27,潘英俊,1.81,1713,top10_holder
000657.SZ,2020-04-27,香港中央结算有限公司(陆股通),1.9,1,top10_holder
000657.SZ,2020-04-27,广东润行投资管理有限公司-润行新周期3号私募证券投资基金,0.28,1710,top10_holder
000657.SZ,2020-04-27,王增强,0.34,1714,top10_holder
000657.SZ,2020-04-27,周泰成,0.35,1715,top10_holder
000659.SZ,2020-04-28,深圳市国青科技有限公司,11.39,1716,top10_holder
000659.SZ,2020-04-28,梁秀莲,1.66,1717,top10_holder
000659.SZ,2020-04-28,林俊秀,1.55,1718,top10_holder
000659.SZ,2020-04-28,陈锦容,1.29,1719,top10_holder
000659.SZ,2020-04-28,石春虎,0.94,1720,top10_holder
000659.SZ,2020-04-28,李骏华,0.92,1721,top10_holder
000659.SZ,2020-04-28,刘春林,0.89,1722,top10_holder
000659.SZ,2020-04-28,孙钱,0.76,1723,top10_holder
000659.SZ,2020-04-28,李永强,0.72,1724,top10_holder
000659.SZ,2020-04-28,陕西新丝路进取一号投资合伙企业(有限合伙),15.71,1725,top10_holder
000661.SZ,2020-04-22,长春高新超达投资有限公司,18.8,1726,top10_holder
000661.SZ,2020-04-22,金磊,11.51,1727,top10_holder
000661.SZ,2020-04-22,林殿海,3.26,1728,top10_holder
000661.SZ,2020-04-22,香港中央结算有限公司(陆股通),2.94,1,top10_holder
000661.SZ,2020-04-22,中央汇金资产管理有限责任公司,2.12,4,top10_holder
000661.SZ,2020-04-22,全国社保基金一一八组合,1.95,7,top10_holder
000661.SZ,2020-04-22,全国社保基金一零一组合,1.41,7,top10_holder
000661.SZ,2020-04-22,全国社保基金一零四组合,1.06,7,top10_holder
000661.SZ,2020-04-22,全国社保基金一一四组合,0.78,7,top10_holder
000661.SZ,2020-04-22,全国社保基金一一六组合,0.7,7,top10_holder
000662.SZ,2020-04-30,太平洋证券股份有限公司,1.28,86,top10_holder
000662.SZ,2020-04-30,锦州恒越投资有限公司,16.41,1729,top10_holder
000662.SZ,2020-04-30,广西索芙特科技股份有限公司,3.28,1730,top10_holder
000662.SZ,2020-04-30,西藏朝阳投资有限公司,15.8,1731,top10_holder
000662.SZ,2020-04-30,安徽京马投资有限公司,7.5,1732,top10_holder
000662.SZ,2020-04-30,成都市川宏燃料有限公司,5.09,1733,top10_holder
000662.SZ,2020-04-30,江阴浩然明达投资中心(有限合伙),3.81,1734,top10_holder
000662.SZ,2020-04-30,北京浩泽嘉业投资有限公司,3.45,1735,top10_holder
000662.SZ,2020-04-30,上海谷欣投资有限公司,2.76,1736,top10_holder
000662.SZ,2020-04-30,聂宗道,0.65,1737,top10_holder
000663.SZ,2020-04-30,福建南安雄创投资中心(有限合伙),1.49,1738,top10_holder
000663.SZ,2020-04-30,福建省永安林业(集团)总公司,19.27,1739,top10_holder
000663.SZ,2020-04-30,永安市财政局,4.47,1740,top10_holder
000663.SZ,2020-04-30,苏加旭,14.15,1741,top10_holder
000663.SZ,2020-04-30,永安市远兴曹远城镇建设有限公司,4.95,1742,top10_holder
000663.SZ,2020-04-30,黄友荣,2.72,1743,top10_holder
000663.SZ,2020-04-30,黄江河,2.28,1744,top10_holder
000663.SZ,2020-04-30,王清白,1.9,1745,top10_holder
000663.SZ,2020-04-30,黄江畔,1.8,1746,top10_holder
000663.SZ,2020-04-30,上海瀚叶财富管理顾问有限公司,1.37,1747,top10_holder
000665.SZ,2020-04-30,湖北省楚天数字电视有限公司,11.19,1748,top10_holder
000665.SZ,2020-04-30,湖北省楚天视讯网络有限公司,10.19,1749,top10_holder
000665.SZ,2020-04-30,中信国安信息产业股份有限公司,7.77,1750,top10_holder
000665.SZ,2020-04-30,湖北楚天金纬广播电视信息网络有限公司,5.99,1751,top10_holder
000665.SZ,2020-04-30,武汉有线广播电视网络有限公司,4.03,1752,top10_holder
000665.SZ,2020-04-30,楚天襄阳有线电视股份有限公司,3.63,1753,top10_holder
000665.SZ,2020-04-30,武汉市江夏区广播电视服务中心,1.77,1754,top10_holder
000665.SZ,2020-04-30,武汉盘龙信息网络有限责任公司,1.72,1755,top10_holder
000665.SZ,2020-04-30,武汉市新洲区融媒体中心,1.44,1756,top10_holder
000665.SZ,2020-04-30,武汉广播电视台,11.94,1757,top10_holder
000666.SZ,2020-04-25,中国纺织机械(集团)有限公司,31.13,1758,top10_holder
000666.SZ,2020-04-25,中国恒天控股有限公司,24.49,1759,top10_holder
000666.SZ,2020-04-25,中国恒天集团有限公司,2.7,1760,top10_holder
000666.SZ,2020-04-25,香港中央结算有限公司(陆股通),1.14,1,top10_holder
000666.SZ,2020-04-25,中信信托有限责任公司-中信民生财富2期指定型结构化证券投资集合资金信托计划,1.14,1761,top10_holder
000666.SZ,2020-04-25,香港中央结算(代理人)有限公司,1.13,1,top10_holder
000666.SZ,2020-04-25,江永忠,0.39,1762,top10_holder
000666.SZ,2020-04-25,邢映彪,0.39,1763,top10_holder
000666.SZ,2020-04-25,华鑫国际信托有限公司-华鑫信托·280号证券投资集合信托计划,0.33,710,top10_holder
000666.SZ,2020-04-25,曹立恒,0.31,1764,top10_holder
000667.SZ,2020-04-30,谢能杰,0.51,1765,top10_holder
000667.SZ,2020-04-30,方丽颖,0.59,1766,top10_holder
000667.SZ,2020-04-30,香港中央结算有限公司(陆股通),1.04,1,top10_holder
000667.SZ,2020-04-30,刘琼兰,1.3,1767,top10_holder
000667.SZ,2020-04-30,中国证券金融股份有限公司,1.48,3,top10_holder
000667.SZ,2020-04-30,中央汇金资产管理有限责任公司,1.63,4,top10_holder
000667.SZ,2020-04-30,胡文亮,0.46,1768,top10_holder
000667.SZ,2020-04-30,美好未来企业管理集团有限公司,16.17,1769,top10_holder
000667.SZ,2020-04-30,刘道明,0.68,1770,top10_holder
000667.SZ,2020-04-30,王萍,0.47,1771,top10_holder
000667.SZ,2020-04-30,上海世祖资产管理有限公司-世祖元朔一号私募投资基金,0.44,1772,top10_holder
000667.SZ,2020-04-30,吕丹梅,0.5,1773,top10_holder
000668.SZ,2020-04-25,盛世达投资有限公司,40.81,1774,top10_holder
000668.SZ,2020-04-25,中启国控投资有限公司,0.67,1775,top10_holder
000668.SZ,2020-04-25,王召军,0.62,1776,top10_holder
000668.SZ,2020-04-25,王家骥,0.69,1777,top10_holder
000668.SZ,2020-04-25,李楠,0.71,1778,top10_holder
000668.SZ,2020-04-25,孟星,0.74,1779,top10_holder
000668.SZ,2020-04-25,张仕友,0.75,1780,top10_holder
000668.SZ,2020-04-25,陈照军,0.85,1781,top10_holder
000668.SZ,2020-04-25,苏丽,1.04,1782,top10_holder
000668.SZ,2020-04-25,王秀荣,1.76,1783,top10_holder
000668.SZ,2020-04-25,周雪琴,0.56,1784,top10_holder
000668.SZ,2020-04-25,鲁凌,0.56,1785,top10_holder
000668.SZ,2020-04-25,沈洪明,0.61,1786,top10_holder
000668.SZ,2020-04-25,王坚宏,0.61,1787,top10_holder
000668.SZ,2020-04-25,杨明龙,0.68,1788,top10_holder
000669.SZ,2020-04-30,中国证券金融股份有限公司,2.87,3,top10_holder
000669.SZ,2020-04-30,新能国际投资有限公司,23.41,1789,top10_holder
000669.SZ,2020-04-30,新余中讯投资管理有限公司,2.83,1790,top10_holder
000669.SZ,2020-04-30,陈义和,2.05,1791,top10_holder
000669.SZ,2020-04-30,联中实业有限公司,8.99,1792,top10_holder
000669.SZ,2020-04-30,益豪企业有限公司,5.1,1793,top10_holder
000669.SZ,2020-04-30,青岛国信金融控股有限公司,3.31,1794,top10_holder
000669.SZ,2020-04-30,彭晓雷,1.56,1795,top10_holder
000669.SZ,2020-04-30,陈婉,1.15,1796,top10_holder
000669.SZ,2020-04-30,中央汇金资产管理有限责任公司,0.78,4,top10_holder
000670.SZ,2020-04-30,上海舜元企业投资发展有限公司,14.7,1797,top10_holder
000670.SZ,2020-04-30,东方证券股份有限公司,8.45,733,top10_holder
000670.SZ,2020-04-30,华融证券股份有限公司,4.56,1798,top10_holder
000670.SZ,2020-04-30,荆州市古城国有投资有限责任公司,1.5,1799,top10_holder
000670.SZ,2020-04-30,山东麦格瑞新材料科技有限公司,1.23,1800,top10_holder
000670.SZ,2020-04-30,上海盈方微电子技术有限公司,1.22,1801,top10_holder
000670.SZ,2020-04-30,张冰,0.95,1634,top10_holder
000670.SZ,2020-04-30,杨海华,0.57,1802,top10_holder
000670.SZ,2020-04-30,陈森元,0.55,1803,top10_holder
000670.SZ,2020-04-30,赵伟尧,0.43,1804,top10_holder
000671.SZ,2020-04-29,东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金,0.77,1805,top10_holder
000671.SZ,2020-04-29,澳门金融管理局-自有资金,1.02,1806,top10_holder
000671.SZ,2020-04-29,香港中央结算有限公司(陆股通),1.19,1,top10_holder
000671.SZ,2020-04-29,中国证券金融股份有限公司,1.22,3,top10_holder
000671.SZ,2020-04-29,华夏人寿保险股份有限公司-自有资金,1.71,120,top10_holder
000671.SZ,2020-04-29,华夏人寿保险股份有限公司-传统产品,2.64,120,top10_holder
000671.SZ,2020-04-29,上海嘉闻投资管理有限公司,17.11,1807,top10_holder
000671.SZ,2020-04-29,福建康田实业集团有限公司,10.06,1808,top10_holder
000671.SZ,2020-04-29,东方信隆资产管理有限公司,15.16,1809,top10_holder
000671.SZ,2020-04-29,福建阳光集团有限公司,18.78,1810,top10_holder
000672.SZ,2020-04-28,浙江上峰控股集团有限公司,32.27,1811,top10_holder
000672.SZ,2020-04-28,南方水泥有限公司,14.4,1812,top10_holder
000672.SZ,2020-04-28,铜陵有色金属集团控股有限公司,10.32,1597,top10_holder
000672.SZ,2020-04-28,浙江富润股份有限公司,5.78,1813,top10_holder
000672.SZ,2020-04-28,香港中央结算有限公司(陆股通),2.01,1,top10_holder
000672.SZ,2020-04-28,甘肃上峰水泥股份有限公司- 第一期员工持股计划,0.88,1814,top10_holder
000672.SZ,2020-04-28,中国工商银行股份有限公司-富国沪深300增强证券投资基金,0.69,248,top10_holder
000672.SZ,2020-04-28,全国社保基金四一二组合,0.66,507,top10_holder
000672.SZ,2020-04-28,蔡伟民,0.48,1815,top10_holder
000672.SZ,2020-04-28,甘肃上峰水泥股份有限公司-第一期员工持股计划,0.88,1814,top10_holder
000672.SZ,2020-04-28,养老基金保险基金九零二组合,0.47,1816,top10_holder
000673.SZ,2020-04-28,华鑫国际信托有限公司-华鑫信托·华升81号集合资金信托计划,0.54,710,top10_holder
000673.SZ,2020-04-28,厦门当代文化发展股份有限公司,22.18,1817,top10_holder
000673.SZ,2020-04-28,南方资本-宁波银行-当代东方定向增发专项资产管理计划,11.87,1818,top10_holder
